S.No,ID,Predicted_Array
20222,146631,1
20223,221072,1
20224,212326,1
20225,178128,1
20226,168131,0
20227,206123,0
20228,194308,1
20229,218175,0
20230,149335,1
20231,192106,1
20232,153800,0
20233,174337,0
20234,186648,0
20235,174616,1
20236,202611,0
20237,199303,1
20238,192432,1
20239,156960,0
20240,191880,0
20241,213145,0
20242,176804,0
20243,220595,0
20244,163709,1
20245,173310,1
20246,170807,0
20247,199817,0
20248,203958,1
20249,168588,0
20250,206237,1
20251,211814,1
20252,213097,0
20253,197647,0
20254,218818,1
20255,169936,1
20256,153481,0
20257,165205,1
20258,217125,1
20259,195943,1
20260,157817,0
20261,187987,1
20262,185766,1
20263,214013,1
20264,191774,0
20265,167912,1
20266,163485,1
20267,208187,0
20268,195313,0
20269,148608,0
20270,196760,0
20271,166393,1
20272,205725,1
20273,208759,1
20274,217062,0
20275,164741,1
20276,174858,1
20277,217080,1
20278,166282,0
20279,151668,1
20280,158444,1
20281,173585,0
20282,157830,1
20283,151301,1
20284,159078,1
20285,195571,0
20286,201811,0
20287,152330,0
20288,190326,0
20289,168058,1
20290,196162,1
20291,183456,0
20292,148893,1
20293,196088,0
20294,186889,0
20295,210387,1
20296,165619,1
20297,214345,0
20298,200897,1
20299,220925,1
20300,162985,1
20301,163433,0
20302,209868,0
20303,206512,1
20304,192264,1
20305,213247,1
20306,218356,1
20307,174837,1
20308,148371,0
20309,180862,0
20310,173449,0
20311,155487,0
20312,198401,1
20313,160529,0
20314,157112,1
20315,189971,0
20316,198405,1
20317,167949,0
20318,151721,1
20319,199496,0
20320,172072,1
20321,166575,0
20322,188109,0
20323,168679,0
20324,147440,1
20325,202240,1
20326,150107,0
20327,167165,1
20328,164247,1
20329,162713,0
20330,152746,1
20331,166863,0
20332,220178,1
20333,183133,1
20334,189879,0
20335,215802,0
20336,155364,0
20337,184812,0
20338,173785,1
20339,155275,0
20340,155517,1
20341,214377,1
20342,149277,1
20343,206876,0
20344,154400,0
20345,175559,0
20346,196483,1
20347,202413,0
20348,170815,0
20349,179490,1
20350,216992,0
20351,203111,1
20352,201603,1
20353,198775,0
20354,148409,1
20355,184542,0
20356,206678,0
20357,195537,1
20358,175464,1
20359,212095,0
20360,193490,1
20361,199712,1
20362,204033,0
20363,175401,1
20364,161142,1
20365,216794,1
20366,170322,1
20367,180081,1
20368,164725,1
20369,159686,0
20370,175471,0
20371,187705,0
20372,185285,0
20373,164983,1
20374,168399,1
20375,148178,1
20376,221455,0
20377,221458,0
20378,162912,0
20379,207917,0
20380,184323,1
20381,189463,0
20382,197442,0
20383,218489,1
20384,192190,0
20385,199822,0
20386,156061,0
20387,190953,0
20388,147457,1
20389,157950,1
20390,175038,0
20391,169432,1
20392,165907,1
20393,169094,1
20394,146672,1
20395,205263,1
20396,175951,1
20397,166056,1
20398,172240,1
20399,206804,0
20400,156581,1
20401,162278,1
20402,165540,0
20403,172948,0
20404,180225,0
20405,171270,0
20406,206235,1
20407,173027,0
20408,160308,1
20409,158440,1
20410,169940,1
20411,201812,1
20412,172500,1
20413,168864,1
20414,212682,1
20415,155558,0
20416,161751,1
20417,186840,0
20418,155325,0
20419,214481,0
20420,151575,1
20421,188702,1
20422,163567,0
20423,218026,1
20424,194291,0
20425,150537,0
20426,168469,0
20427,200507,1
20428,196023,0
20429,167673,1
20430,184449,0
20431,173973,1
20432,196327,0
20433,205882,0
20434,158609,1
20435,221330,0
20436,209684,1
20437,217951,0
20438,167932,0
20439,209621,0
20440,176025,1
20441,160745,0
20442,162948,1
20443,201062,1
20444,152947,0
20445,192314,0
20446,216921,0
20447,185915,1
20448,219512,1
20449,185889,0
20450,171520,0
20451,203526,1
20452,182829,1
20453,184227,0
20454,197447,1
20455,187007,1
20456,160338,0
20457,157104,0
20458,194639,1
20459,170159,0
20460,180054,1
20461,192017,1
20462,175192,1
20463,164175,0
20464,210579,1
20465,181495,1
20466,177353,1
20467,172876,0
20468,198268,1
20469,174138,0
20470,169880,1
20471,184467,1
20472,167359,1
20473,181158,0
20474,170475,1
20475,165984,0
20476,189225,1
20477,151173,0
20478,208461,0
20479,166012,0
20480,207055,1
20481,219249,1
20482,147097,1
20483,183429,0
20484,186613,1
20485,175520,1
20486,161512,0
20487,194165,1
20488,189830,1
20489,179294,0
20490,184760,1
20491,219432,1
20492,148190,1
20493,187414,0
20494,197542,1
20495,169667,0
20496,195359,1
20497,154668,0
20498,200596,0
20499,181402,1
20500,173568,0
20501,211945,0
20502,156327,1
20503,185464,0
20504,169306,0
20505,197969,0
20506,210600,1
20507,210723,1
20508,148394,0
20509,208464,0
20510,170036,0
20511,181516,1
20512,173187,1
20513,211129,0
20514,210228,0
20515,167326,1
20516,178978,1
20517,215411,1
20518,181701,1
20519,168696,1
20520,189382,0
20521,192593,0
20522,192839,0
20523,169178,0
20524,158772,0
20525,151101,1
20526,153623,0
20527,204995,0
20528,149605,0
20529,165712,0
20530,156957,0
20531,191392,0
20532,156706,1
20533,166949,1
20534,179810,0
20535,167830,0
20536,158017,1
20537,216116,1
20538,202128,0
20539,151710,1
20540,185505,0
20541,214233,0
20542,188291,0
20543,154842,1
20544,202836,0
20545,153311,0
20546,184090,0
20547,164811,0
20548,168124,1
20549,173255,1
20550,204004,0
20551,174957,0
20552,194099,1
20553,165137,0
20554,202328,1
20555,212064,0
20556,147431,1
20557,205636,0
20558,185138,1
20559,205810,0
20560,175271,1
20561,207283,1
20562,175766,1
20563,171479,0
20564,161543,0
20565,173102,1
20566,156206,1
20567,163957,0
20568,154957,1
20569,151354,1
20570,166924,1
20571,162588,0
20572,214474,1
20573,159292,0
20574,162692,1
20575,199988,0
20576,191124,1
20577,184660,0
20578,162095,0
20579,210182,0
20580,175656,1
20581,213900,1
20582,175393,1
20583,175979,1
20584,186501,0
20585,164905,1
20586,203039,1
20587,203673,1
20588,197472,1
20589,208166,1
20590,217145,1
20591,170518,0
20592,171995,0
20593,208340,1
20594,176217,0
20595,210733,0
20596,195416,1
20597,152628,1
20598,202519,1
20599,184346,1
20600,162555,1
20601,176526,0
20602,184800,1
20603,146587,1
20604,150307,1
20605,167134,1
20606,203561,1
20607,157170,0
20608,168838,0
20609,203444,1
20610,198091,1
20611,168175,0
20612,197605,0
20613,203453,0
20614,154592,1
20615,191301,1
20616,198496,0
20617,219836,0
20618,166222,1
20619,182394,1
20620,162993,0
20621,152016,1
20622,153526,0
20623,211078,0
20624,155283,1
20625,155978,1
20626,216144,1
20627,160077,1
20628,183120,1
20629,177059,0
20630,211580,0
20631,211327,1
20632,201908,1
20633,182467,0
20634,163277,1
20635,184692,1
20636,152004,1
20637,164603,0
20638,209186,0
20639,168319,1
20640,213753,0
20641,172736,0
20642,171752,1
20643,175210,1
20644,191505,1
20645,198673,0
20646,166823,0
20647,147996,0
20648,211551,0
20649,187027,1
20650,151682,1
20651,216011,1
20652,147104,1
20653,148241,0
20654,164150,1
20655,153246,0
20656,153296,1
20657,168291,0
20658,202525,1
20659,178902,0
20660,160108,0
20661,174599,1
20662,200783,1
20663,186313,1
20664,221089,1
20665,158750,0
20666,191094,1
20667,149779,1
20668,163345,0
20669,195109,1
20670,206669,1
20671,180679,1
20672,146620,0
20673,202915,1
20674,177899,1
20675,183129,1
20676,199836,0
20677,215503,1
20678,214824,1
20679,213251,1
20680,173599,0
20681,193425,0
20682,212199,0
20683,151084,0
20684,160902,1
20685,150156,1
20686,204082,0
20687,158136,1
20688,214019,1
20689,169326,0
20690,209496,1
20691,178495,1
20692,162211,1
20693,202618,0
20694,201722,0
20695,192572,1
20696,196654,0
20697,147730,0
20698,180914,1
20699,167174,0
20700,192591,0
20701,200190,0
20702,188957,0
20703,176412,1
20704,197928,0
20705,201569,1
20706,182463,0
20707,215661,1
20708,157024,1
20709,194182,1
20710,159297,0
20711,199224,1
20712,178725,0
20713,183917,0
20714,162694,1
20715,175884,0
20716,152420,0
20717,216471,1
20718,189981,0
20719,152050,1
20720,198770,0
20721,163806,0
20722,177259,0
20723,191604,0
20724,183469,0
20725,190766,1
20726,197646,0
20727,195867,0
20728,155168,1
20729,171361,0
20730,188184,0
20731,169065,0
20732,213948,1
20733,191240,1
20734,181633,0
20735,174183,0
20736,208632,0
20737,180077,1
20738,212992,0
20739,210957,1
20740,218191,0
20741,221147,0
20742,173536,0
20743,207309,1
20744,207667,0
20745,188387,1
20746,203514,1
20747,179256,0
20748,191218,0
20749,165245,1
20750,165152,1
20751,217299,1
20752,188020,0
20753,154060,0
20754,170896,0
20755,162715,0
20756,157610,1
20757,149672,0
20758,220205,0
20759,204294,1
20760,151718,0
20761,183047,1
20762,158025,1
20763,199386,1
20764,170697,0
20765,150209,0
20766,206276,0
20767,158702,0
20768,206656,0
20769,216684,0
20770,151824,0
20771,187338,1
20772,151993,1
20773,162097,1
20774,171725,1
20775,201759,0
20776,187860,0
20777,200388,1
20778,152601,1
20779,200129,1
20780,189897,1
20781,164426,0
20782,160092,0
20783,149357,0
20784,218986,0
20785,161667,0
20786,157689,0
20787,206355,1
20788,175662,0
20789,202245,1
20790,217803,0
20791,195519,1
20792,199294,1
20793,173612,1
20794,191900,0
20795,182411,0
20796,147393,1
20797,219051,1
20798,186686,1
20799,171565,0
20800,213178,1
20801,168774,0
20802,214850,1
20803,216902,1
20804,208879,1
20805,199828,0
20806,189640,1
20807,175421,0
20808,208002,0
20809,187616,1
20810,156554,1
20811,156857,0
20812,220449,0
20813,190992,0
20814,169839,0
20815,150718,0
20816,195887,0
20817,177661,0
20818,160874,1
20819,166765,1
20820,178260,1
20821,182412,1
20822,177358,1
20823,168080,1
20824,201103,1
20825,180771,0
20826,193546,0
20827,190103,0
20828,185731,0
20829,162046,0
20830,187619,0
20831,209244,1
20832,194947,1
20833,217054,0
20834,219586,0
20835,187263,1
20836,199080,1
20837,194625,0
20838,161967,1
20839,159612,0
20840,149496,0
20841,196966,1
20842,177572,1
20843,168599,0
20844,157839,0
20845,158066,0
20846,207273,1
20847,172148,1
20848,180145,1
20849,214751,1
20850,207346,0
20851,157016,0
20852,209687,1
20853,202227,1
20854,146755,1
20855,182905,1
20856,188937,0
20857,220506,1
20858,155298,1
20859,164453,0
20860,197286,0
20861,187686,1
20862,208715,1
20863,148126,0
20864,166080,0
20865,207245,0
20866,147590,0
20867,203792,0
20868,172789,0
20869,188649,0
20870,215974,1
20871,160798,1
20872,149898,1
20873,176976,0
20874,191802,1
20875,167057,1
20876,160815,1
20877,188141,1
20878,193796,1
20879,153755,1
20880,202083,1
20881,164206,1
20882,213632,0
20883,209655,1
20884,165263,1
20885,168106,0
20886,150726,0
20887,206419,0
20888,179492,0
20889,160030,0
20890,220772,0
20891,169552,0
20892,197613,0
20893,210078,1
20894,163111,1
20895,221427,1
20896,204937,0
20897,177889,1
20898,189821,1
20899,153205,1
20900,167852,0
20901,201488,1
20902,159746,0
20903,201548,1
20904,193352,1
20905,204924,1
20906,196334,1
20907,189889,0
20908,187722,0
20909,192734,1
20910,164383,0
20911,205846,0
20912,186334,0
20913,169369,1
20914,151390,1
20915,205038,1
20916,152774,1
20917,188696,0
20918,155278,0
20919,181212,0
20920,172239,0
20921,149422,0
20922,173006,1
20923,169977,1
20924,217226,1
20925,194780,1
20926,195951,1
20927,194278,1
20928,213440,1
20929,187757,1
20930,217451,1
20931,201792,0
20932,168885,1
20933,205477,0
20934,159858,0
20935,181968,1
20936,163782,1
20937,157047,1
20938,188248,0
20939,169859,1
20940,220477,0
20941,210914,1
20942,184088,0
20943,182029,0
20944,215150,0
20945,218967,1
20946,182238,1
20947,196001,1
20948,152934,1
20949,211878,1
20950,174120,0
20951,159052,0
20952,219981,0
20953,186505,1
20954,189432,0
20955,215909,0
20956,176037,1
20957,201141,0
20958,195092,0
20959,203954,1
20960,189337,1
20961,157314,0
20962,167802,0
20963,217128,0
20964,150291,0
20965,150833,1
20966,155282,1
20967,170124,0
20968,170249,1
20969,187744,0
20970,177196,0
20971,170263,1
20972,204388,1
20973,189935,1
20974,221471,0
20975,153772,1
20976,187172,1
20977,187064,1
20978,157123,0
20979,219103,1
20980,176696,0
20981,181666,0
20982,195913,1
20983,205514,1
20984,163062,0
20985,203955,0
20986,152904,0
20987,208256,0
20988,211487,0
20989,209885,0
20990,160400,0
20991,180362,0
20992,172306,0
20993,148399,0
20994,151153,0
20995,202957,1
20996,157164,1
20997,183802,0
20998,149808,0
20999,199230,1
21000,153885,0
21001,160394,1
21002,197818,1
21003,219098,0
21004,205482,1
21005,208042,1
21006,149454,0
21007,204567,1
21008,193522,1
21009,169407,0
21010,147248,0
21011,147055,0
21012,186635,1
21013,203797,1
21014,215654,1
21015,210409,0
21016,150463,1
21017,161244,1
21018,216039,0
21019,220103,1
21020,154009,0
21021,209764,1
21022,183714,0
21023,179787,0
21024,170133,0
21025,208419,1
21026,197566,1
21027,186452,0
21028,210636,1
21029,208353,1
21030,164392,1
21031,207638,1
21032,181351,0
21033,205924,0
21034,216844,1
21035,209182,0
21036,157163,1
21037,209932,0
21038,196099,0
21039,183665,0
21040,211574,1
21041,148748,1
21042,201700,1
21043,195848,1
21044,153026,0
21045,168542,1
21046,170686,1
21047,166122,0
21048,159363,1
21049,202841,1
21050,164041,0
21051,200554,0
21052,192854,1
21053,150650,1
21054,168277,1
21055,176783,0
21056,215885,0
21057,178980,1
21058,195370,1
21059,204325,0
21060,216213,0
21061,149358,0
21062,218357,0
21063,190177,0
21064,188408,1
21065,201941,0
21066,160372,0
21067,198058,1
21068,196699,0
21069,194991,1
21070,151382,0
21071,169203,0
21072,154315,0
21073,163809,1
21074,215803,0
21075,184493,0
21076,201840,0
21077,201835,1
21078,189470,1
21079,188200,1
21080,185657,1
21081,165040,1
21082,184249,1
21083,176709,1
21084,176283,0
21085,188127,1
21086,188036,1
21087,194694,0
21088,214972,1
21089,204970,1
21090,199200,0
21091,154380,0
21092,177815,0
21093,186051,0
21094,150919,0
21095,214532,1
21096,151225,0
21097,195503,1
21098,168590,0
21099,180775,1
21100,207582,0
21101,185299,0
21102,159542,1
21103,156846,1
21104,171476,0
21105,147620,0
21106,184368,1
21107,154674,0
21108,175245,1
21109,220545,0
21110,159535,0
21111,171858,0
21112,161746,1
21113,215241,1
21114,178373,1
21115,214430,1
21116,173323,1
21117,202621,0
21118,216447,1
21119,152686,1
21120,183383,0
21121,189980,1
21122,188157,0
21123,198902,1
21124,152692,0
21125,220827,1
21126,160264,1
21127,164553,0
21128,154869,0
21129,189507,0
21130,212851,0
21131,152427,0
21132,215340,1
21133,152224,1
21134,221115,1
21135,201316,0
21136,165995,0
21137,182279,1
21138,146648,1
21139,209045,1
21140,198352,1
21141,208283,0
21142,174878,1
21143,220834,1
21144,185743,1
21145,148366,1
21146,167993,0
21147,155128,0
21148,163918,0
21149,159683,1
21150,213354,0
21151,212392,1
21152,187878,0
21153,190910,0
21154,172189,0
21155,152864,1
21156,183588,0
21157,206806,1
21158,211995,0
21159,207712,1
21160,162176,0
21161,213077,0
21162,153158,0
21163,147170,0
21164,203316,0
21165,153392,0
21166,178235,0
21167,191270,1
21168,182185,0
21169,146745,0
21170,200042,0
21171,219264,1
21172,155016,1
21173,154183,0
21174,169618,0
21175,194451,1
21176,170530,1
21177,208741,1
21178,205053,0
21179,162664,1
21180,205941,1
21181,162722,0
21182,156115,1
21183,148000,1
21184,182868,1
21185,209110,1
21186,159113,1
21187,200537,0
21188,194697,0
21189,154689,0
21190,164703,0
21191,169720,0
21192,210031,1
21193,195051,0
21194,147448,0
21195,181307,0
21196,202790,1
21197,177709,0
21198,211316,0
21199,205522,0
21200,207795,1
21201,187408,1
21202,174339,1
21203,217861,1
21204,181601,0
21205,171538,0
21206,173868,0
21207,215705,0
21208,181672,1
21209,151911,0
21210,214537,0
21211,205368,0
21212,170592,1
21213,168654,1
21214,195572,0
21215,159510,1
21216,192838,1
21217,201691,0
21218,148862,0
21219,157505,1
21220,167876,1
21221,171018,0
21222,166862,1
21223,146652,1
21224,161103,1
21225,202702,1
21226,178216,1
21227,147133,1
21228,191534,1
21229,185675,1
21230,176035,0
21231,213712,1
21232,163097,0
21233,168579,1
21234,165896,0
21235,216211,1
21236,176174,0
21237,187984,0
21238,152680,0
21239,209146,1
21240,157354,1
21241,205338,0
21242,154511,1
21243,196626,1
21244,180933,0
21245,209711,1
21246,156897,1
21247,218365,1
21248,160045,0
21249,170652,1
21250,216915,0
21251,194649,0
21252,158405,0
21253,170337,0
21254,169098,1
21255,153353,0
21256,219702,0
21257,151999,1
21258,215777,1
21259,168495,1
21260,209742,1
21261,179334,0
21262,159050,0
21263,183005,0
21264,194475,0
21265,221245,1
21266,183303,0
21267,181106,1
21268,197901,0
21269,155244,1
21270,216206,1
21271,161659,1
21272,160243,1
21273,213409,1
21274,185696,1
21275,162034,1
21276,161818,1
21277,148335,1
21278,163292,1
21279,147956,1
21280,192315,0
21281,156118,0
21282,172960,1
21283,217219,1
21284,180767,0
21285,149845,0
21286,217377,0
21287,186369,0
21288,162249,1
21289,213218,0
21290,185784,1
21291,152245,0
21292,162319,1
21293,211066,1
21294,210414,0
21295,179073,1
21296,188651,1
21297,206912,0
21298,191467,1
21299,159179,0
21300,201609,0
21301,151888,1
21302,197537,1
21303,179752,0
21304,220406,0
21305,167611,1
21306,204944,0
21307,188752,0
21308,163183,0
21309,174925,0
21310,201329,1
21311,170600,0
21312,165238,1
21313,168485,0
21314,211269,0
21315,180185,0
21316,181356,1
21317,209250,0
21318,218496,1
21319,174187,0
21320,190719,0
21321,189506,0
21322,172430,1
21323,149787,0
21324,194781,0
21325,153959,0
21326,162381,1
21327,171266,1
21328,164399,1
21329,210599,1
21330,148437,0
21331,208765,1
21332,181479,1
21333,174226,0
21334,203703,0
21335,173332,1
21336,204140,0
21337,186643,1
21338,169837,0
21339,208687,1
21340,169624,0
21341,209490,1
21342,219660,0
21343,216299,0
21344,221391,1
21345,182321,0
21346,195617,1
21347,205430,1
21348,169076,0
21349,146725,0
21350,199442,0
21351,196578,1
21352,148253,0
21353,215199,0
21354,170196,0
21355,172196,0
21356,172391,1
21357,216871,0
21358,208948,0
21359,159530,1
21360,171176,0
21361,167021,1
21362,173126,1
21363,195461,1
21364,195990,0
21365,205272,0
21366,203389,1
21367,171318,1
21368,217469,1
21369,163098,0
21370,201241,0
21371,171815,1
21372,170227,1
21373,160169,1
21374,160878,0
21375,157572,1
21376,151355,0
21377,160613,1
21378,198415,0
21379,147927,0
21380,147478,0
21381,174871,1
21382,187034,1
21383,181054,0
21384,152114,0
21385,155046,1
21386,157813,0
21387,188039,1
21388,184825,1
21389,199774,1
21390,153466,1
21391,200621,0
21392,172451,0
21393,163671,1
21394,183666,0
21395,204977,0
21396,192165,1
21397,186747,0
21398,189613,1
21399,215288,0
21400,146754,0
21401,158843,0
21402,211937,0
21403,220077,1
21404,212833,0
21405,153027,1
21406,171922,0
21407,188485,0
21408,206386,0
21409,189441,1
21410,174935,1
21411,172523,0
21412,157501,0
21413,214906,1
21414,183148,0
21415,182747,0
21416,166481,1
21417,211906,0
21418,170391,0
21419,191388,0
21420,156830,0
21421,211485,0
21422,206711,0
21423,171044,1
21424,198367,0
21425,154625,0
21426,207135,1
21427,151640,1
21428,206478,0
21429,182124,1
21430,194587,1
21431,183683,0
21432,158959,0
21433,161525,1
21434,218690,1
21435,210321,1
21436,201594,0
21437,212680,0
21438,166739,0
21439,187606,1
21440,210262,1
21441,173694,0
21442,155498,1
21443,179927,0
21444,221197,0
21445,158854,0
21446,208729,0
21447,177472,0
21448,217849,0
21449,199048,1
21450,192920,1
21451,188374,0
21452,218997,1
21453,194942,1
21454,153313,0
21455,220149,1
21456,162554,0
21457,201660,1
21458,200751,0
21459,160905,0
21460,171300,0
21461,191473,0
21462,169958,1
21463,183869,0
21464,186598,1
21465,190032,1
21466,191327,0
21467,211532,0
21468,161732,0
21469,203838,0
21470,161824,1
21471,217942,1
21472,206119,1
21473,161981,0
21474,147239,1
21475,174006,1
21476,153661,1
21477,183611,0
21478,182057,1
21479,177015,1
21480,220500,0
21481,167873,1
21482,186608,1
21483,162747,1
21484,172811,1
21485,208857,1
21486,148956,0
21487,188751,1
21488,203482,1
21489,158839,0
21490,182650,1
21491,172286,1
21492,207610,1
21493,204530,1
21494,165873,0
21495,197799,1
21496,207096,0
21497,163313,0
21498,169708,0
21499,218534,1
21500,161337,1
21501,202817,0
21502,216047,1
21503,189692,0
21504,150923,1
21505,196641,0
21506,169207,1
21507,189558,1
21508,155330,0
21509,215655,0
21510,208642,1
21511,147203,0
21512,208125,1
21513,215508,1
21514,180457,1
21515,170402,1
21516,170511,1
21517,208007,1
21518,186588,1
21519,201512,0
21520,164447,1
21521,188969,0
21522,174848,1
21523,171215,0
21524,172735,1
21525,163928,1
21526,182699,0
21527,203468,1
21528,187885,0
21529,213110,1
21530,147065,0
21531,220764,0
21532,199320,0
21533,181974,1
21534,196663,0
21535,158268,0
21536,194484,1
21537,172079,0
21538,197076,0
21539,147570,1
21540,217565,1
21541,180971,0
21542,203594,1
21543,177422,1
21544,175638,0
21545,213298,1
21546,182162,0
21547,194789,0
21548,184118,1
21549,196617,1
21550,178060,0
21551,163792,0
21552,154217,1
21553,202370,0
21554,205601,0
21555,151566,0
21556,198888,1
21557,190381,1
21558,199280,0
21559,208058,0
21560,193970,0
21561,183587,1
21562,163661,0
21563,211448,1
21564,204919,1
21565,168436,1
21566,180869,0
21567,194375,1
21568,213898,0
21569,204339,0
21570,161521,1
21571,146766,1
21572,213521,1
21573,196644,0
21574,202096,1
21575,204774,1
21576,180112,1
21577,164522,1
21578,215534,0
21579,160828,1
21580,172027,1
21581,207447,1
21582,147411,0
21583,188531,0
21584,172018,1
21585,213393,1
21586,172967,1
21587,169183,1
21588,216981,0
21589,175364,0
21590,201904,0
21591,216824,1
21592,174959,0
21593,201281,0
21594,215671,1
21595,205017,1
21596,154268,0
21597,159844,0
21598,181799,0
21599,150756,0
21600,161035,0
21601,200650,1
21602,151051,1
21603,206561,1
21604,147625,0
21605,220432,0
21606,183820,1
21607,212208,0
21608,173190,1
21609,201894,0
21610,172564,1
21611,176297,0
21612,181862,0
21613,149482,1
21614,220783,0
21615,220494,0
21616,161331,0
21617,200234,1
21618,157827,0
21619,171955,1
21620,169792,1
21621,204235,0
21622,175028,0
21623,193126,1
21624,194252,0
21625,188011,1
21626,195652,0
21627,149209,0
21628,210143,0
21629,190605,0
21630,221480,1
21631,201207,1
21632,186049,1
21633,181065,1
21634,201684,1
21635,153274,1
21636,212852,1
21637,177300,0
21638,207933,0
21639,164007,0
21640,176927,0
21641,205082,0
21642,181127,1
21643,190847,0
21644,183007,0
21645,217179,1
21646,167088,1
21647,215285,1
21648,147352,1
21649,217662,1
21650,164579,0
21651,211535,0
21652,220510,1
21653,193856,1
21654,220303,0
21655,173059,1
21656,201522,0
21657,152851,0
21658,206937,1
21659,177201,1
21660,207495,0
21661,201417,1
21662,164000,0
21663,188591,1
21664,186244,1
21665,213569,1
21666,220924,1
21667,204592,1
21668,214389,1
21669,199317,1
21670,190069,0
21671,210058,0
21672,169237,1
21673,177157,0
21674,164777,0
21675,189485,0
21676,165675,1
21677,197336,0
21678,185932,1
21679,166790,0
21680,208300,1
21681,179116,0
21682,200600,0
21683,196249,0
21684,217276,1
21685,186623,0
21686,183094,1
21687,210594,0
21688,163213,0
21689,167660,1
21690,150341,0
21691,207383,1
21692,158760,1
21693,178963,0
21694,173140,1
21695,164852,1
21696,181768,0
21697,200615,0
21698,151436,1
21699,212858,1
21700,194168,1
21701,183893,1
21702,171952,1
21703,165134,0
21704,186377,0
21705,148738,0
21706,152916,0
21707,183317,0
21708,192776,1
21709,189454,0
21710,181099,1
21711,173390,1
21712,183548,1
21713,160292,1
21714,203567,1
21715,166217,1
21716,174513,1
21717,157207,0
21718,203660,0
21719,149551,1
21720,166815,0
21721,173236,1
21722,151531,1
21723,148582,0
21724,155946,1
21725,189617,0
21726,202482,1
21727,218487,1
21728,149240,0
21729,182350,1
21730,164716,1
21731,209272,0
21732,190274,0
21733,215203,0
21734,209566,0
21735,180992,0
21736,152568,0
21737,221534,1
21738,173935,1
21739,168817,0
21740,204683,1
21741,206636,1
21742,199783,0
21743,149909,1
21744,185611,1
21745,181259,1
21746,173530,0
21747,201728,0
21748,181440,0
21749,180983,1
21750,193277,1
21751,157723,0
21752,191961,1
21753,169484,1
21754,182154,0
21755,182768,1
21756,154147,1
21757,204399,1
21758,173438,0
21759,151291,0
21760,191255,1
21761,212669,1
21762,185207,1
21763,165102,1
21764,197773,0
21765,219126,1
21766,211988,0
21767,166767,1
21768,214145,0
21769,217989,0
21770,187442,0
21771,195424,0
21772,160540,1
21773,146655,1
21774,213318,0
21775,179389,0
21776,220072,0
21777,199404,1
21778,176169,1
21779,175855,1
21780,154310,0
21781,166358,0
21782,172495,1
21783,159758,1
21784,169512,0
21785,175994,0
21786,188152,1
21787,157424,1
21788,147936,0
21789,196666,0
21790,214215,0
21791,213550,1
21792,164343,1
21793,212782,1
21794,155533,0
21795,187072,1
21796,149126,1
21797,186759,1
21798,185286,0
21799,196943,1
21800,151848,0
21801,167902,0
21802,221557,0
21803,216666,0
21804,210619,0
21805,170632,1
21806,207458,0
21807,163088,0
21808,204802,1
21809,196565,1
21810,188730,1
21811,168874,0
21812,217652,0
21813,208785,0
21814,193489,1
21815,149911,0
21816,196406,1
21817,190152,1
21818,193877,0
21819,164763,1
21820,163133,0
21821,221415,1
21822,181171,0
21823,196163,0
21824,215896,0
21825,198545,1
21826,156807,0
21827,218402,0
21828,155972,1
21829,184355,1
21830,191638,0
21831,178446,1
21832,219815,0
21833,195957,0
21834,169423,1
21835,185982,1
21836,210233,1
21837,171294,1
21838,197617,1
21839,197290,0
21840,187972,0
21841,219861,0
21842,165018,0
21843,196174,0
21844,195809,0
21845,200809,1
21846,210232,1
21847,216035,1
21848,211458,0
21849,169398,0
21850,150452,0
21851,204658,1
21852,191351,0
21853,166561,1
21854,177037,0
21855,195614,1
21856,149795,1
21857,181821,1
21858,151097,1
21859,174534,0
21860,203859,0
21861,206361,0
21862,197741,0
21863,175013,1
21864,200021,0
21865,196870,1
21866,198650,1
21867,168166,1
21868,150603,0
21869,193892,1
21870,179180,0
21871,147687,0
21872,152184,0
21873,170507,1
21874,182177,0
21875,158835,0
21876,207655,1
21877,152220,1
21878,182790,1
21879,218049,0
21880,176871,1
21881,219269,1
21882,171008,0
21883,187226,1
21884,186938,0
21885,150732,1
21886,212575,0
21887,147467,1
21888,150896,0
21889,158466,0
21890,206864,1
21891,165992,0
21892,183674,0
21893,209944,1
21894,158705,0
21895,149897,1
21896,174667,0
21897,163099,0
21898,172524,1
21899,212626,0
21900,167003,0
21901,157281,0
21902,215577,0
21903,168307,1
21904,158926,0
21905,171080,0
21906,198857,0
21907,180941,0
21908,201120,0
21909,207439,1
21910,181230,0
21911,203906,1
21912,196674,1
21913,193423,0
21914,193868,1
21915,205889,0
21916,205734,1
21917,168460,1
21918,190508,1
21919,180530,1
21920,154710,1
21921,161722,0
21922,205316,0
21923,199416,0
21924,188609,1
21925,209409,1
21926,178285,1
21927,206148,1
21928,198245,0
21929,175467,1
21930,149321,1
21931,189954,0
21932,190529,1
21933,182561,1
21934,205858,0
21935,182506,0
21936,190135,0
21937,172559,0
21938,174282,1
21939,156023,1
21940,150956,1
21941,194784,0
21942,184188,0
21943,197923,0
21944,200992,1
21945,195808,1
21946,164283,0
21947,201641,0
21948,159234,0
21949,158318,1
21950,200489,0
21951,214105,0
21952,218397,1
21953,197122,1
21954,217293,0
21955,181470,0
21956,219709,0
21957,186945,1
21958,155433,0
21959,203685,0
21960,148604,1
21961,179851,1
21962,206189,1
21963,215501,1
21964,206638,1
21965,182780,1
21966,219915,1
21967,194436,0
21968,196994,1
21969,173465,0
